"Four-Year Graduation Rates, Trend"
"All Districts, English Learner Status"

"Meriden School District","Non-ELL",20.3,20.9,19.1,13.9,18.0,"*",7.0,8.1,7.4,7.7
"Meriden School District","ELL",42.1,32.9,32.3,32.8,19.5,"*",16.4,19.4,14.8,9.1
"Middletown School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","ELL","*","*","*","*","*","*","*","*","*","*"
"Milford School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Milford School District","ELL","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","ELL","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Montville School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Montville School District","ELL","*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","ELL","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","Non-ELL",27.7,22.4,24.1,17.1,18.0,18.2,13.6,13.4,17.2,11.4
"New Britain School District","ELL",38.3,40.0,30.5,28.0,30.3,23.3,15.0,16.1,21.5,9.1
"New Canaan School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","ELL","*","*","*","N/A","*","*","*","*","N/A","*"
"New Fairfield School District","Non-ELL",3.7,"*","*","*","*",5.0,"*","*","*","*"
"New Fairfield School District","ELL","N/A","*","*","*","*","N/A","*","*","*","*"
"New Haven School District","Non-ELL",23.0,19.4,19.2,14.9,15.0,10.6,8.7,7.3,8.0,7.6
"New Haven School District","ELL",43.5,31.5,34.6,35.9,32.7,14.3,6.2,12.5,6.8,11.1
"New London School District","Non-ELL",17.7,22.0,25.4,17.5,15.2,19.1,15.6,10.7,"*",7.0
"New London School District","ELL",25.5,24.5,25.0,25.6,25.0,14.9,15.1,10.0,"*",15.9
"New Milford School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"New Milford School District","ELL","*","*","*","*","*","*","*","*","*","*"
"Newington School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Newington School District","ELL","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","ELL","*","*","N/A","*","*","*","*","N/A","*","*"
"North Branford School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"North Branford School District","ELL","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","ELL","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","ELL","*","N/A","N/A","N/A","*","*","N/A","N/A","N/A","*"
"Norwalk School District","Non-ELL",8.9,9.8,9.0,5.6,6.3,5.4,3.2,4.0,9.0,"*"
"Norwalk School District","ELL",13.1,22.2,26.3,13.6,19.3,15.2,13.6,8.8,21.2,"*"
"Norwich Free Academy District","Non-ELL","*",11.4,"*","*",10.3,"*","*","*","*","*"
"Norwich Free Academy District","ELL","*",36.7,"*","*",16.7,"*","*","*","*","*"
"Norwich School District","Non-ELL","*",50.7,"N/A","N/A","N/A","*",26.9,"N/A","N/A","N/A"
"Norwich School District","ELL","*","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A"
"Old Saybrook School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","ELL","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","ELL","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Plainfield School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","ELL","*","*","*","*","*","*","*","*","*","*"
"Plainville School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Plainville School District","ELL","*","*","*","*","*","*","*","*","*","*"
"Plymouth School District","Non-ELL","*",7.9,"*","*","*","*",7.9,"*","*","*"
"Plymouth School District","ELL","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Portland School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Portland School District","ELL","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","Non-ELL","*","*",6.3,"*","*","*","*",16.7,"*","*"
"Putnam School District","ELL","*","*","N/A","*","*","*","*","N/A","*","*"
"Regional School District 01","Non-ELL",10.9,"*","*",5.8,"*",5.8,"*","*",5.0,"*"
"Regional School District 01","ELL","N/A","N/A","*","N/A","*","N/A","N/A","*","N/A","*"
"Regional School District 04","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","ELL","*","*","N/A","*","*","*","*","N/A","*","*"
"Regional School District 05","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","ELL","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","ELL","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","ELL","*","*","N/A","N/A","*","*","*","N/A","N/A","*"
"Regional School District 08","Non-ELL","*","*",3.2,"*","*","*","*",4.9,"*","*"
"Regional School District 08","ELL","*","*","N/A","*","*","*","*","N/A","*","*"
"Regional School District 09","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Regional School District 09","ELL","N/A","*","*","*","*","N/A","*","*","*","*"
"Regional School District 10","Non-ELL","*","*","*",2.8,"*","*","*","*",2.8,"*"
"Regional School District 10","ELL","N/A","N/A","*","N/A","*","N/A","N/A","*","N/A","*"
"Regional School District 11","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Regional School District 11","ELL","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Regional School District 12","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","ELL","*","*","*","N/A","*","*","*","*","N/A","*"
"Regional School District 13","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","ELL","*","N/A","*","N/A","*","*","N/A","*","N/A","*"
"Regional School District 14","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","ELL","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","ELL","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","ELL","*","*","*","N/A","*","*","*","*","N/A","*"
"Regional School District 17","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","ELL","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Regional School District 18","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","ELL","*","N/A","*","N/A","*","*","N/A","*","N/A","*"
"Regional School District 19","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","ELL","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","Non-ELL",1.4,"*","*","*","*",2.5,"*","*","*","*"
"Ridgefield School District","ELL","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Rocky Hill School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","ELL","*","*","*","*","*","*","*","*","*","*"
"Seymour School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Seymour School District","ELL","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","ELL","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","ELL","*","*","N/A","*","*","*","*","N/A","*","*"
"Somers School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Somers School District","ELL","N/A","*","*","N/A","*","N/A","*","*","N/A","*"
"South Windsor School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","ELL","*","*","*","*","*","*","*","*","*","*"
"Southington School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Southington School District","ELL","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","ELL","*","N/A","*","*","*","*","N/A","*","*","*"
"Stamford Academy District","Non-ELL","*","*","*",19.3,"*","*","*","*",56.1,"*"
"Stamford Academy District","ELL","*","*","*","N/A","*","*","*","*","N/A","*"
"Stamford School District","Non-ELL",6.0,6.7,5.2,4.1,5.7,7.0,4.8,3.8,5.8,4.7
"Stamford School District","ELL",15.0,24.2,17.3,15.2,15.1,14.2,12.4,10.1,9.1,10.2
"Stonington School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","ELL","*","N/A","*","N/A","*","*","N/A","*","N/A","*"
"Stratford School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","ELL","*","*","*","*","*","*","*","*","*","*"
"Suffield School District","Non-ELL","*",6.3,3.6,"*","*","*",2.9,3.6,"*","*"
"Suffield School District","ELL","N/A","N/A","N/A","*","*","N/A","N/A","N/A","*","*"
"The Bridge Academy District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","ELL","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"The Gilbert School District","Non-ELL",12.0,"*","*","*","*",10.7,"*","*","*","*"
"The Gilbert School District","ELL","N/A","*","*","*","*","N/A","*","*","*","*"
"Thomaston School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","ELL","*","*","*","N/A","*","*","*","*","N/A","*"
"Thompson School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","ELL","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Tolland School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","ELL","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Torrington School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","ELL","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","ELL","*","*","*","*","*","*","*","*","*","*"
"Unified School District #1","Non-ELL",65.2,70.5,63.8,"*",80.2,31.3,27.9,34.8,"*",17.2
"Unified School District #1","ELL",66.7,63.2,66.7,"*",79.3,33.3,31.6,33.3,"*",20.7
"Unified School District #2","Non-ELL",30.0,66.1,55.6,52.3,"*",40.0,13.6,"*",20.0,"*"
"Unified School District #2","ELL","N/A","N/A",66.7,"N/A","*","N/A","N/A","*","N/A","*"
"Vernon School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","ELL","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","ELL","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","Non-ELL",25.9,30.4,27.2,22.7,23.0,"*",5.6,"*",5.8,5.3
"Waterbury School District","ELL",53.2,41.1,38.2,52.4,38.7,"*",6.1,"*",5.4,5.9
"Waterford School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Waterford School District","ELL","*","*","*","*","*","*","*","*","*","*"
"Watertown School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Watertown School District","ELL","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","Non-ELL","*","*",3.4,"*","*","*","*",2.0,"*","*"
"West Hartford School District","ELL","*","*",13.0,"*","*","*","*",17.4,"*","*"
"West Haven School District","Non-ELL",24.5,23.4,21.6,"*",18.0,"*","*","*","*","*"
"West Haven School District","ELL",34.8,25.0,37.0,"*",17.1,"*","*","*","*","*"
"Westbrook School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","ELL","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Weston School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Weston School District","ELL","N/A","N/A","N/A","*","*","N/A","N/A","N/A","*","*"
"Westport School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Westport School District","ELL","*","*","*","*","*","*","*","*","*","*"
"Wethersfield School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Wethersfield School District","ELL","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","ELL","*","*","*","*","*","*","*","*","*","*"
"Windham School District","Non-ELL",18.5,18.4,11.9,20.3,"*",16.2,7.4,8.8,"*","*"
"Windham School District","ELL",37.8,22.2,25.6,27.5,"*",22.2,20.0,15.4,"*","*"
"Windsor Locks School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","ELL","*","*","*","*","*","*","*","*","*","*"
"Windsor School District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Windsor School District","ELL","*","*","*","*","*","*","*","*","*","*"
"Wolcott School District","Non-ELL","*",3.2,3.2,"*","*","*",3.2,2.7,"*","*"
"Wolcott School District","ELL","*","N/A","N/A","*","*","*","N/A","N/A","*","*"
"Woodstock Academy District","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Woodstock Academy District","ELL","*","*","*","*","*","*","*","*","*","*"

